389,-619
432,-659
132,-262
1069,-693
891,-715
923,-401
861,-426
1119,-463
1076,-183
321,-61
1185,-496
424,-686
41,-237
769,-189
275,-513
664,-567
573,-379
75,-454
509,-244
808,-504
49,-312
215,-303
1214,-612
545,-61
168,-207
1153,-679
157,-645
535,-236
314,-49
1016,-186
1113,-148
485,-368
1122,-311
806,-178
352,-523
664,-295
868,-80
987,-446
397,-66
1160,-302
244,-337
875,-132
878,-599
1103,-476
540,-495
1053,-619
1012,-319
4,-184
226,-145
856,-150
436,-688
996,-475
652,-279
639,-228
130,-387
553,-268
1042,-456
362,-324
1152,-641
15,-583
1005,-452
103,-667
678,-619
744,-308
81,-671
1255,-340
961,-208
962,-201
1190,-413
727,-439
1252,-172
550,-107
574,-522
208,-335
1264,-208
523,-89
258,-170
28,-631
623,-352
1169,-710
231,-348
1134,-501
388,-33
498,-710
1168,-427
135,-540
132,-14
846,-663
541,-43
1263,-601
331,-652
691,-712
221,-326
144,-200
648,-148
217,-595
833,-573
646,-433
1235,-562
1048,-351
220,-351
896,-184
523,-716
990,-54
512,-494
536,-595
855,-651
232,-280
620,-300
1221,-151
975,-609
527,-133
602,-610
472,-223
421,-405
216,-242
1195,-697
584,-565
1215,-185
212,-687
301,-379
601,-352
1136,-431
1034,-318
242,-198
431,-319
316,-446
1231,-145
1015,-555
120,-396
165,-704
1224,-131
1024,-57
503,-210
1107,-26
1012,-398
904,-669
244,-576
133,-412
528,-223
765,-86
782,-291
979,-644
300,-616
698,-510
761,-485
56,-280
382,-643
1074,-125
1274,-429
222,-206
0,-321
799,-257
262,-174
1078,-209
42,-293
599,-104
734,-350
996,-405
349,-438
1166,-223
186,-525
362,-335
142,-161
306,-512
1044,-127
1002,-686
348,-149
357,-569
855,-81
524,-265
1105,-99
541,-189
1093,-318
947,-646
139,-627
10,-370
228,-544
191,-183
153,-95
1057,-647
1233,-139
382,-310
812,-169
80,-57
1175,-206
507,-146
202,-158
1027,-119
1221,-598
55,-149
75,-555
824,-408
1186,-680
324,-498
25,-190
452,-565
296,-171
272,-656
854,-363
569,-354
915,-359
174,-79
245,-84
90,-554
574,-268
603,-680
563,-657
933,-105
924,-717
274,-629
747,-226
779,-644
1194,-96
903,-562
389,-534
1182,-163
995,-577
352,-331
1277,-491
177,-159
87,-388
551,-293
950,-644
594,-291
850,-464
268,-12
100,-102
355,-10
180,-125
573,-121
1186,-222
712,-281
140,-630
1001,-200
317,-545
545,-641
889,-433
338,-692
145,-278
68,-186
861,-393
437,-457
378,-451
49,-629
585,-33
1210,-239
142,-198
553,-592
276,-256
474,-709
1207,-406
296,-148
982,-543
1215,-632
46,-431
930,-299
1144,-428
125,-383
1109,-507
458,-623
949,-335
1104,-357
385,-620
1000,-558
1002,-116
1029,-609
55,-436
1060,-181
485,-643
326,-307
1175,-595
1043,-543
219,-393
779,-188
996,-32
314,-604
550,-337
167,-439
123,-361
287,-545
1104,-63
914,-703
706,-594
188,-159
1128,-22
371,-384
284,-491
464,-647
321,-127
1153,-13
145,-154
943,-606
1229,-677
280,-129
1064,-332
23,-534
868,-137
643,-278
223,-628
617,-546
518,-313
996,-709
413,-373
1203,-665
169,-483
762,-64
732,-644
391,-486
527,-613
1122,-175
674,-4
303,-53
1269,-464
232,-309
302,-294
1191,-663
651,-183
162,-477
933,-427
869,-164
639,-99
50,-6
726,-543
1205,-424
776,-262
1181,-589
221,-240
10,-314
264,-418
1241,-382
816,-662
631,-348
1132,-387
214,-612
963,-344
944,-104
1186,-300
214,-41
933,-219
711,-401
1258,-599
828,-32
573,-328
1014,-270
1062,-324
325,-143
204,-99
790,-415
723,-692
157,-16
1039,-567
945,-28
1275,-667
808,-523
641,-69
544,-680
256,-467
413,-523
841,-20
203,-365
942,-404
1166,-18
540,-293
814,-167
681,-3
38,-622
545,-187
299,-103
65,-411
134,-24
740,-44
463,-351
865,-355
217,-181
700,-696
348,-430
2,-483
633,-215
1267,-303
22,-715
1198,-473
196,-87
374,-666
809,-479
740,-92
920,-404
1272,-25
324,-325
303,-620
274,-639
1041,-343
732,-591
981,-461
895,-103
954,-432
535,-407
550,-86
1131,-702
644,-24
1036,-355
1078,-130
989,-402
615,-64
28,-520
543,-361
837,-355
227,-548
138,-246
293,-654
219,-604
305,-284
815,-414
1033,-317
881,-76
796,-147
696,-67
34,-706
921,-145
439,-230
510,-615
746,-168
1112,-566
714,-451
52,-671
68,-671
818,-44
89,-14
886,-618
1141,-80
924,-247
716,-444
745,-154
692,-445
955,-601
1198,-683
765,-120
839,-566
14,-626
572,-643
1117,-437
1237,-332
1042,-689
1129,-146
536,-542
528,-211
513,-420
287,-404
659,-387
1181,-618
935,-689
1186,-539
812,-176
1026,-272
402,-284
398,-559
768,-109
946,-69
987,-703
1260,-274
71,-120
930,-505
56,-701
582,-711
196,-428
676,-288
657,-465
503,-14
342,-688
2,-582
1161,-539
929,-278
1166,-358
1202,-531
94,-159
516,-448
769,-213
1093,-76
838,-590
655,-709
542,-192
950,-350
937,-512
503,-697
311,-638
501,-693
334,-194
428,-108
843,-393
813,-28
1159,-687
674,-518
926,-285
1086,-355
786,-144
34,-436
250,-415
212,-356
1056,-705
833,-602
806,-221
321,-82
859,-283
1101,-675
872,-323
1038,-614
775,-630
57,-506
420,-583
331,-354
523,-315
752,-242
1003,-193
228,-703
930,-105
166,-164
688,-490
1152,-256
1079,-254
1141,-121
428,-467
333,-298
1038,-476
1049,-682
8,-286
1213,-237
611,-153
1076,-465
1165,-189
607,-304
704,-657
526,-280
26,-659
497,-3
272,-347
1033,-403
795,-650
117,-322
1067,-11
406,-124
1196,-239
391,-304
352,-433
301,-621
528,-89
855,-602
702,-5
1219,-615
253,-481
542,-691
941,-382
470,-173
614,-529
424,-348
194,-357
335,-625
8,-111
939,-477
891,-46
1265,-97
1125,-546
834,-498
54,-592
317,-408
699,-436
90,-166
404,-85
948,-583
563,-632
333,-292
90,-313
0,-630
57,-499
167,-432
614,-6
281,-143
695,-379
298,-508
810,-681
132,-569
990,-391
1035,-108
545,-152
163,-593
529,-407
974,-427
476,-589
55,-575
80,-212
440,-195
1243,-347
497,-496
821,-652
678,-643
513,-621
478,-227
724,-425
250,-345
502,-682
336,-420
1086,-45
1110,-32
1190,-311
556,-378
246,-696
736,-241
1049,-77
510,-20
310,-678
289,-458
1056,-306
1033,-363
7,-676
134,-263
301,-482
25,-103
435,-206
349,-403
1240,-159
539,-622
888,-697
659,-269
1000,0
1153,-586
1085,-149
287,-403
321,-363
83,-685
1186,-700
1071,-398
1054,-194
670,-716
1059,-299
951,-687
944,-625
396,-521
807,-683
108,-624
106,-600
189,-648
81,-239
1136,-527
917,-258
71,-606
304,-319
485,-450
1225,-505
1203,-152
650,-620
711,-710
634,-411
798,-33
825,-604
999,-680
1278,-325
1130,-55
969,-256
239,-282
818,-173
1119,-187
1027,-593
663,-242
1127,-555
379,-346
1207,-298
1237,-611
1087,-547
610,-229
213,-581
725,-628
640,-275
516,-60
561,-548
907,-654
736,-716
816,-47
1116,-177
782,-135
950,-607
956,-377
1248,-153
1141,-307
338,-126
1207,-281
626,-591
824,-619
1097,-548
819,-293
669,-312
880,-679
686,-708
794,-54
145,-602
248,-652
809,-115
838,-528
181,-42
322,-485
535,-439
1078,-350
465,-546
1116,-438
432,-275
222,-521
1037,-13
303,-186
295,-649
1031,-587
1255,-151
947,-525
1,-315
1088,-567
905,-410
369,-262
956,-246
1161,-133
260,-165
350,-376
28,-633
1133,-358
770,-448
625,-672
230,-117
832,-213
1119,-506
786,-525
168,-109
848,-257
1075,-275
90,-232
576,-260
424,-544
510,-689
856,-644
727,-657
18,-3
11,-55
1015,-363
96,-206
282,-352
1104,-507
309,-300
1054,-372
614,-108
1086,-41
571,-486
258,-396
1247,-291
349,-580
958,-425
301,-505
707,-298
225,-503
393,-296
932,-600
253,-493
445,-252
843,-223
362,-158
981,-536
529,-225
309,-246
1103,-666
130,-268
104,-63
757,-123
1011,-686
54,-75
752,-189
971,-447
634,-700
160,-330
657,-195
235,-358
1181,-419
743,-263
647,-192
763,-466
571,-183
899,-386
908,-463
188,-343
541,-225
1267,-341
1221,-114
16,-650
837,-165
641,-211
766,-426
540,-586
400,-184
85,-324
467,-670
480,-23
924,-596
1260,-474
574,-458
721,-288
453,-337
109,-440
179,-5
65,-608
648,-459
382,-623
333,-502
812,-222
365,-675
551,-629
1186,-120
1049,-270
219,-50
525,-542
1040,-338
486,-216
839,-338
1187,-219
181,-149
1263,-367
46,-577
893,-413
775,-673
1261,-287
1167,-307
344,-369
1157,-110
783,-632
821,-259
349,-261
660,-496
825,-145
124,-663
259,-373
81,-111
432,-422
935,-629
1133,-213
417,-666
89,-109
188,-529
350,-217
440,-106
845,-522
345,-301
658,-272
1251,-24
1008,-417
119,-25
146,-366
888,-710
289,-601
1083,-253
696,-259
998,-54
678,-207
975,-612
182,-632
242,-694
112,-172
1073,-405
84,-629
58,-84
435,-711
1054,-265
39,-137
104,-362
727,-382
457,-290
986,-149
251,-392
1185,-24
1126,-10
302,-599
969,-573
407,-160
969,-500
527,-459
674,-250
555,-147
1198,-440
373,-83
680,-587
513,-568
1246,-495
910,-614
1275,-608
533,-85
1108,-686
4,-702
77,-294
1264,-145
97,-455
243,-147
1083,-499
232,-498
813,-575
530,-155
187,-271
1227,-363
65,-82
1189,-38
474,-247
1207,-14
1124,-629
1162,-577
1150,-452
548,-556
856,-641
734,-463
1001,-419
519,-246
91,-125
93,-591
998,-575
1210,-267
1193,-400
763,-11
634,-95
964,-176
340,-247
402,-465
1003,-524
430,-254
86,-2
597,-307
1125,-406
970,-634
512,-203
831,-611
1016,-459
76,-708
227,-223
844,-193
229,-390
271,-669
214,-442
463,-315
745,-621
640,-641
446,-293
1106,-386
507,-280
392,-650
606,-657
507,-340
1160,-665
389,-617
1067,-384
168,-717
599,-63
257,-131
508,-665
897,-705
785,-658
64,-565
1125,-588
234,-237
1192,-56
352,-244
634,-177
817,-256
836,-425
1037,-549
670,-482
310,-593
397,-323
265,-476
171,-140
917,-146
507,-430
53,-19
475,-647
1052,-358
1122,-156
43,-285
293,-219
550,-415
1153,-20
124,-519
995,-531
202,-422
142,-220
804,-630
1184,-377
1128,-483
252,-235
304,-465
165,-274
732,-394
237,-145
680,-690
484,-62
251,-261
855,-152
1040,-607
1069,-394
548,-283
979,-22
204,-225
33,-366
562,-52
291,-606
993,-120
237,-655
417,-357
1097,-379
971,-209
742,-474
737,-650
171,-115
143,-160
786,-428
674,-610
936,-297
1158,-322
64,-646
1021,-369
127,-84
80,-477
248,-113
750,-262
556,-251
963,-29
1129,-266
379,-455
144,-374
70,-515
259,-183
824,-145
340,-421
465,-464
914,-268
223,-492
1036,-516
665,-650
241,-500
1213,-612
1230,-515
1278,-204
1187,-413
44,-474
719,-288
479,-660
504,-717
273,-379
1006,-159
844,-591
264,-393
465,-149
1229,-17
590,-124
1092,-474
735,-400
1277,-132
458,-301
127,-66
906,-170
943,-303
931,-31
438,-197
352,-178
564,-415
489,-177
447,-537
1021,-666
345,-512
1240,-693
962,-128
607,-311
591,-263
154,-24
650,-58
916,-168
474,-426
672,-717
346,-566
568,-692
290,-650
879,-707
864,-260
538,-410
401,-148
1026,-259
600,-158
111,-114
613,-169
438,-288
1203,-313
1210,-345
700,-636
258,-474
134,-238
570,-19
938,-173
294,-392
144,-499
927,-265
421,-476
233,-222
315,-86
645,-147
60,-213
833,-224
168,-331
1140,-325
47,-231
379,-438
1115,-535
821,-507
1241,-59
126,-460
1098,-620
1184,-84
1066,-713
337,-3
250,-602
49,-136
623,-530
561,-632
79,-518
985,-669
1255,-171
739,-336
378,-598
148,-610
563,-376
1067,-134
24,-348
746,-18
234,-56
691,-239
181,-324
1250,-336
9,-409
944,-518
64,-672
894,-488
1153,-668
783,-582
184,-499
1164,-673
1184,-399
20,-585
1221,-62
587,-708
691,-646
367,-265
1140,-357
13,-366
430,-541
794,-247
997,-200
358,-392
798,-619
229,-478
976,-2
1088,-172
724,-394
378,-418
431,-76
749,-211
1151,-358
266,-675
702,-588
45,-338
489,-243
838,-320
136,-680
76,-446
1264,-520
844,-73
108,-115
928,-570
197,-508
198,-544
1210,-306
139,-227
1158,-415
1005,-60
711,-278
891,-549
217,-1
675,-331
631,-691
305,-632
714,-79
477,-30
342,-600
93,-557
542,-471
763,-150
683,-682
631,-422
986,-86
1005,-586
1060,-609
545,-75
837,-538
937,-33
784,-409
958,-174
181,-205
867,-221
947,-25
446,-699
606,-506
706,-349
499,-423
573,-661
251,-317
943,-510
774,-31
323,-166
713,-33
218,-268
614,-30
224,-450
1037,-31
915,-36
744,-43
742,-159
1111,-689
680,-169
258,-533
152,-690
1034,-242
1127,-297
362,-621
588,-339
720,-546
141,-481
169,-399
1080,-666
545,-133
63,-557
1204,-692
513,-209
1208,-463
372,-249
917,-275
39,-620
130,-258
928,-152
17,-711
1029,-137
912,-343
758,-203
57,-532
73,-555
209,-557
176,-696
364,-142
236,-247
18,-62
665,-380
142,-369
983,-366
162,-652
1044,-167
282,-652
1138,-410
107,-577
674,-62
739,-455
1259,-153
423,-350
534,-1
630,-335
876,-259
582,-120
478,-454
1278,-374
1212,-252
534,-600
766,-473
1268,-476
1245,-498
161,-160
1113,-673
1007,-202
360,-458
1072,-318
856,-125
1039,-116
1102,-611
249,-381
646,-488
1157,-213
427,-423
892,-532
1228,-666
193,-596
1062,-486
1235,-428
26,-264
1077,-476
626,-292
635,-497
1081,-399
1025,-353
1182,-299
117,-698
854,-274
312,-535
18,-61
20,-458
1253,-655
1234,-35
426,-121
1006,-330
14,-626
906,-467
569,-95
509,-360
1133,-86
830,-327
168,-360
957,-341
522,-572
676,-677
975,-387
108,-604
1082,-693
889,-212
1000,-61
711,-123
782,-551
185,-44
1139,-562
307,-261
398,-461
969,-81
1,-480
1048,-390
1054,-419
626,-194
296,-471
1227,-50
958,-668
1267,-359
982,-37
1112,-563
347,-267
1036,-544
746,-135
124,-119
1063,-38
1064,-287
355,-525
506,-547
1166,-573
500,-342
435,-590
1250,-440
185,-96
874,-366
938,-170
359,-563
352,-302
363,-491
226,-461
1196,-534
1139,-443
310,-302
78,-492
665,-483
1262,-65
1046,-707
495,-469
418,-195
0,-291
397,-96
354,-577
265,-15
458,-378
880,-444
75,-206
245,-345
456,-102
138,-389
513,-90
525,-115
611,-316
153,-311
336,-683
267,-629
603,-580
21,-608
671,-347
614,-404
43,-474
618,-60
762,-194
755,-506
1033,-613
605,-21
305,-319
292,-21
1184,-622
1114,-514
735,-339
1177,-294
1237,-253
1087,-435
294,-12
1184,-541
1226,-534
920,-257
845,-447
646,-330
219,-341
897,-588
138,-484
606,-126
308,-506
252,-612
1258,-235
785,-275
571,-170
176,-661
248,-486
308,-706
840,-581
716,-477
1241,-496
635,-579
313,-36
1212,-151
1096,-348
1199,-700
114,-165
1158,-221
855,-315
8,-521
230,-207
184,-133
769,-619
56,-126
171,-10
367,-213
315,-598
1234,-706
836,-699
232,-609
1209,-488
1241,-658
1061,-256
465,-169
668,-537
163,-146
623,-397
259,-676
72,-434
1110,-418
387,-306
431,-81
1024,-158
265,-669
176,-496
6,-128
931,-342
1091,-46
334,-489
627,-374
249,-56
1116,-410
654,-171
994,-523
820,-82
305,-73
174,-207
389,-504
1167,-337
149,-351
1168,-495
710,-46
850,-584
582,-575
478,-656
927,-416
14,-627
737,-299
1094,-335
717,-463
917,-183
965,-659
1100,-215
943,-286
725,-299
960,-265
437,-91
934,-205
248,-656
1106,-167
738,-130
1214,-703
176,-270
615,-506
49,-278
1243,-718
842,-396
1257,-539
958,-673
163,-102
570,-701
837,-221
575,-363
832,-223
1209,-378
1101,-283
557,-218
224,-669
1197,-305
1275,-495
471,-576
569,-124
431,-154
637,-657
118,-303
259,-59
519,-712
181,-429
64,-255
617,-559
168,-163
31,-9
238,-705
617,-495
1218,-687
562,-27
1165,-366
297,-341
1226,-242
853,-704
921,-319
1202,-342
354,-502
699,-98
920,-78
1247,-664
721,-50
811,-178
901,-135
1273,-79
548,-107
1069,-118
257,-669
1103,-252
335,-280
1249,-128
1213,-234
521,-298
410,-576
499,-121
78,-204
610,-215
816,-140
1046,-392
773,-250
1105,-567
1152,-503
198,-13
512,-78
527,-380
1016,-223
298,-127
1158,-177
81,-525
1084,-631
587,-599
722,-47
289,-593
1072,-331
977,-620
443,-621
645,-109
24,-73
195,-348
1138,-565
1194,-473
871,-87
881,-348
1005,-353
544,-166
192,-687
1122,-57
1155,-27
633,-46
586,-657
547,-361
1059,-124
947,-380
149,-455
338,-587
1116,-376
739,-388
330,-216
729,-403
419,-340
1196,-291
1141,-190
109,-506
475,-392
1205,-75
698,-316
960,-648
582,-420
202,-57
742,-417
666,-170
181,-256
1,-5
1015,-222
646,-345
501,-455
637,-705
274,-358
610,-598
227,-561
984,-401
624,-351
161,-31
1060,-350
787,-16
1193,-92
38,-621
923,-693
801,-621
946,-87
622,-20
1037,-423
471,-654
583,-366
90,-64
1155,-278
919,-604
749,-506
354,-493
187,-48
1233,-689
845,-456
81,-634
614,-572
473,-431
718,-529
952,-419
88,-433
1005,-276
192,-22
831,-84
1110,-461
1123,-347
397,-244
743,-277
574,-522
270,-575
685,-486
1097,-437
829,-86
64,-456
442,-417
281,-701
822,-353
703,-326
622,-663
316,-712
30,-666
207,-195
512,-435
140,-501
1057,-646
1113,-451
713,-60
1020,-655
1113,-141
540,-162
665,-544
102,-368
999,-169
885,-425
952,-288
876,-271
831,-121
918,-83
773,-674
252,-265
647,-589
822,-265
32,-148
384,-27
729,-205
308,-193
1159,-307
710,-409
88,-324
44,-250
1167,-555
81,-326
432,-689
452,-319
509,-445
421,-544
209,-286
398,-672
51,-92
605,-554
608,-364
257,-244
757,-171
1199,-411
1150,-669
1110,-537
73,-354
317,-614
552,-414
316,-563
429,-653
224,-704
304,-439
793,-123
441,-205
1226,-424
284,-553
1268,-377
138,-576
231,-49
350,-510
532,-705
1122,-437
817,-509
1134,-287
577,-458
587,-120
713,-526
89,-23
1033,-448
989,-7
295,-10
25,-402
37,-620
710,-174
436,-513
84,-460
1150,-43
758,-510
608,0
1024,-164
1104,-109
604,-340
12,-454
381,-208
310,-75
49,-401
1246,-708
76,-707
410,-227
494,-402
833,-313
421,-1
939,-547
322,-316
149,-355
312,-513
647,-533
355,-187
444,-572
955,-603
1096,-281
220,-496
972,-305
424,-13
190,-487
205,-4
1086,-485
852,-300
740,-39
953,-485
1027,-423
591,-194
166,-529
1186,-492
204,-502
736,-640
1166,-45
62,-265
1213,-203
1185,-421
648,-493
1246,-629
151,-483
442,-679
1076,-29
646,-701
963,-316
898,-64
235,-141
344,-556
399,-573
1054,-627
1256,-609
58,-404
1066,-47
1,-31
324,-496
794,-25
1075,-327
228,-430
519,-124
696,-411
1248,-369
143,-34
695,-407
229,-206
925,-639
108,-130
160,-321
699,-398
392,-87
1268,-272
1227,-96
766,-609
497,-160
1109,-405
219,-574
39,-326
1171,-417
1141,-652
873,-164
1234,-636
660,-84
806,-273
838,-512
286,-631
381,-356
28,-238
944,-324
111,-234
1069,-637
361,-688
0,-388
516,-184
846,-480
375,-23
136,-292
960,-598
656,-188
143,-2
593,-173
426,-267
239,-580
1136,-346
448,-503
278,-667
793,-540
885,-422
203,-13
786,-277
615,-101
746,-527
722,-67
457,-303
378,-118
1189,-333
700,-155
226,-565
96,-710
1172,-646
1271,-452
689,-348
888,-133
1205,-605
1234,-460
639,-272
904,-164
17,-8
110,-697
229,-35
1163,-623
739,-662
210,-631
824,-170
332,-583
721,-62
13,-344
91,-137
322,-510
933,-233
86,-621
134,-235
591,-369
278,-315
1008,-175
1246,-447
73,-612
703,-222
526,-602
1004,-484
334,-390
151,-640
651,-333
968,-255
30,-545
962,-23
294,-355
1140,-307
82,-364
1064,-509
53,-480
1252,-274
809,-118
459,-82
1124,-372
493,-685
819,-599
472,-134
819,-179
571,-357
314,-296
1100,-572
1179,-121
122,-345
450,-292
329,-592
1122,-262
1224,-649
1138,-462
224,-439
778,-546
884,-219
238,-458
882,-63
1049,-423
712,-538
59,-197
280,-566
858,-530
64,-134
1210,-709
309,-682
690,-397
284,-373
860,-595
30,-677
818,-118
133,-335
490,-212
874,-67
1103,-565
549,-649
638,-465
10,-382
1048,-492
543,-657
164,-167
480,-120
499,-142
269,-583
473,-663
388,-293
328,-691
440,-651
186,-246
834,-399
607,-11
968,-181
780,-310
821,-711
1134,-81
1082,-91
883,-143
540,-635
1207,-208
1212,-161
737,-364
530,-519
190,-75
265,-356
827,-66
394,-173
167,-72
1100,-188
227,-614
256,-124
626,-662
487,-717
283,-14
207,-271
1146,-699
627,-367
795,-109
633,-194
955,-509
948,-649
904,-695
544,-717
58,-407
648,-185
285,-414
444,-634
185,-499
461,-368
254,-146
1164,-521
164,-476
747,-484
897,-456
1251,-707
243,-310
267,-192
1025,-617
727,-449
103,-463
74,-482
615,-12
519,-649
859,-387
314,-562
119,-363
696,-550
497,-387
988,-418
493,-273
700,-249
44,-548
1060,-132
34,-33
127,-14
801,-288
1075,-261
264,-134
968,-577
164,-51
307,-51
842,-233
99,-676
791,-629
723,-479
984,-676
237,-709
19,-181
317,-234
591,-590
31,-436
1031,-562
1217,-144
1215,-12
136,-682
1132,0
108,-699
1063,-192
503,-608
815,-349
120,-492
63,-293
675,-83
1270,-336
1080,-85
1038,-589
216,-260
902,0
749,-294
825,-325
659,-30
750,-451
746,-308
1194,-199
102,-489
672,-561
420,-361
10,-285
496,-476
559,-582
1263,-639
688,-602
662,-443
860,-604
715,-279
1218,-560
305,-482
472,-552
242,-327
367,-658
864,-87
1011,-214
249,-527
510,-222
1040,-322
588,-49
1033,-53
96,-90
676,-185
547,-656
144,-591
1150,-595
1149,-558
685,-653
1110,-510
52,-306
97,-705
889,-180
957,-30
359,-403
1186,-371
886,-508
833,-482
644,-458
531,-89
175,-469
1125,-710
845,-618
179,-630
993,-353
906,-412
985,-607
471,-165
900,-672
585,-294
915,-207
820,-194
1112,-501
171,-647
726,-330
186,-534
868,-133
888,-699
561,-514
131,-405
1074,-687
191,-596
731,-587
5,-657
450,-676
1152,-268
155,-9
393,-290
686,-275
1014,-439
290,-468
101,-550
189,-99
1214,-107
197,-649
56,-704
342,-652
547,-264
1182,-189
1072,-350
845,-579
166,-652
396,-245
665,-40
104,-188
84,-336
641,-249
1137,-355
1055,-71
532,-576
768,-651
275,-324
1082,-419
560,-79
779,-473
1151,-117
278,-544
1242,-121
222,-7
997,-593
1190,-148
946,-126
515,-300
245,-700
390,-368
891,-48
497,-658
998,-198
1130,-385
880,-496
343,-223
450,-43
33,-632
837,-608
1181,-529
114,-549
893,-502
1085,-84
635,-269
1222,-611
320,-416
905,-45
1108,-692
188,-250
1119,-262
1094,-527
783,-56
636,-196
1030,-26
273,-407
644,-478
926,-393
1196,-341
550,-366
1130,-9
896,-429
563,-600
663,-267
624,-590
1172,-474
215,-616
152,-490
1199,-180
442,-102
1053,-413
80,-665
82,-114
64,-237
838,-520
42,-348
1070,-273
413,-715
183,-552
281,-252
268,-654
295,-266
869,-58
669,-106
954,-344
267,-412
418,-144
1248,-217
157,-538
942,-396
89,-388
1212,-388
413,-583
1013,-263
349,-255
399,-399
917,-219
758,-79
50,-155
1052,-134
637,-60
960,-422
403,-655
301,-418
522,-184
785,-179
396,-574
666,-381
673,-361
1132,-661
1189,-183
703,-128
282,-694
555,-462
607,-364
1068,-179
1224,-440
940,-607
126,-145
327,-710
24,-29
1269,-466
78,-170
1066,-240
544,-569
229,-466
816,-519
861,-268
904,-710
735,-639
149,-184
184,-374
876,-133
118,-121
973,-379
762,-472
734,-384
1028,-431
1050,-560
940,-537
432,-202
327,-301
397,-180
40,-584
59,-143
584,-457
559,-689
1162,-45
1274,-410
1278,-532
852,-674
385,-704
1177,-245
298,-153
214,-114
294,-154
869,-539
199,-123
1098,-603
280,-509
331,-4
392,-51
25,-330
107,-137
421,-429
429,-629
640,-676
929,-463
1147,-282
1149,-174
1094,-524
796,-210
4,-204
768,-107
712,-555
20,-166
828,-297
63,-419
1238,-6
529,-514
123,-304
1065,-493
629,-337
715,-564
284,-460
764,-56
404,-431
1041,-463
702,-380
608,-511
1248,-643
735,-535
97,-196
306,-487
822,-375
1243,-207
126,-132
496,-273
600,-319
267,-541
684,-154
1129,-637
110,-204
1011,-89
957,-160
467,-377
620,-334
17,-530
30,-381
512,-498
329,-172
740,-358
694,-643
993,-452
478,-78
1269,-647
483,-457
1059,-285
860,-551
1203,-468
173,-515
844,-477
667,-539
1265,-226
603,-252
111,-508
453,-151
374,-411
726,-712
347,-271
431,-114
1245,-117
755,-492
601,-663
84,-177
410,-3
882,-145
702,-483
805,-252
1166,-464
997,-150
538,-705
1007,-51
816,-181
997,-618
683,-151
330,-33
82,-515
1277,-169
1099,-455
475,-605
1138,-570
66,-678
953,-615
1030,-514
312,-177
13,-18
1157,-407
719,-306
1149,-160
1129,-135
789,-612
669,-28
987,-464
766,-567
323,-258
999,-524
814,-521
1179,-251
301,-131
97,-506
542,-245
992,-674
191,-672
986,-467
967,-580
228,-387
1278,-519
280,-388
742,-73
881,-41
1239,-583
1243,-292
759,-328
36,-522
1146,-254
945,-233
407,-81
358,-146
945,-56
751,-462
728,-352
591,-38
683,-30
489,-77
1124,-111
658,-630
335,-643
917,-477
500,-498
473,-437
234,-261
551,-123
527,-84
991,-522
1034,-333
306,-419
480,-210
1211,-81
419,-555
352,-644
1204,-647
676,-156
903,-164
1034,-374
243,-97
581,-257
1162,-678
436,-344
378,-264
821,-716
918,-26
987,-243
830,-686
326,-486
941,-443
623,-87
39,-101
394,-29
771,-202
1166,-506
1119,-539
1276,-603
138,-263
650,-211
897,-55
830,-110
81,-494
615,-133
539,-429
5,-157
990,-405
653,-77
8,-502
836,-495
978,-450
121,-397
89,-98
269,-33
642,-316
995,-473
1080,-226
1256,-496
424,-293
176,-573
918,-249
558,-48
838,-85
588,-278
1239,-111
299,-172
297,-380
1162,-358
429,-36
1124,-462
443,-391
257,-175
1157,-223
382,-589
573,-9
351,-647
1186,-524
94,-74
166,-670
825,-675
1074,-543
889,-683
613,-269
3,-114
1133,-394
803,-81
1224,-319
409,-652
939,-205
750,-221
334,-432
1015,-414
454,-517
1243,-655
525,-36
1009,-402
940,-332
1094,-443
1190,-518
172,-419
1100,-207
34,-382
754,-226
139,-600
1086,-242
946,-182
1064,-193
923,-184
72,-680
246,-429
465,-598
168,-152
1240,-121
573,-465
1180,-655
818,-332
661,-266
443,-271
911,-692
97,-229
876,-235
159,-216
1136,-364
613,-41
113,-20
786,-110
580,-463
387,-705
623,-11
536,-305
165,-340
1177,-626
863,-570
684,-613
497,-500
573,-168
1165,-536
526,-394
349,-679
842,-566
1195,-622
1046,-531
234,-635
713,-231
498,-197
377,-439
901,-172
807,-26
67,-377
523,-256
100,-252
1134,-112
1113,-78
1075,-654
471,-251
130,-6
660,-397
1047,-349
982,-646
159,-141
524,-526
446,-75
1194,-26
887,-479
708,-550
456,-653
808,-631
696,-616
979,-649
94,-651
617,-258
1109,-244
882,-338
509,-510
31,-165
71,-481
135,-322
1236,-302
112,-433
727,-680
964,-268
166,-168
1235,-671
1185,-558
351,-199
1066,-600
1036,-716
1161,-172
120,-419
11,-395
287,-346
1255,-532
758,-429
837,-599
1170,-207
449,-307
212,-140
130,-343
535,-45
733,-462
725,-283
383,-627
649,-20
294,-304
414,-540
947,-495
758,-630
464,-134
1098,-505
571,-425
1031,-153
757,-384
1062,-14
431,-132
279,-376
459,-150
248,-360
3,-229
1274,-116
935,-697
37,-155
708,-195
485,-187
1184,-315
1141,-79
369,-627
510,-274
1138,-689
1253,-276
294,-346
272,-28
434,-338
889,-450
959,-428
1052,-504
198,-37
140,-648
854,-303
137,-425
1010,-698
102,-609
342,-184
560,-114
